id,observed_on,quality_grade,captive_cultivated,latitude,longitude,scientific_name,common_name
56708854,2020-08-16,research,false,36.17092167,-78.97803667,Limenitis archippus,Viceroy
56710733,2020-08-16,research,false,27.6631139846,-80.644167261,Limenitis archippus,Viceroy
56714936,2020-08-16,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
56716167,2020-08-16,research,false,34.7239731,-86.4996546,Limenitis archippus,Viceroy
56728038,2020-08-15,research,false,45.5887731937,-93.7662968902,Limenitis archippus,Viceroy
56730737,2020-08-16,research,false,43.8936803118,-70.0414590908,Limenitis archippus,Viceroy
56739689,2020-08-17,research,false,42.1345034178,-82.6108532168,Limenitis archippus,Viceroy
56744457,2020-08-15,research,false,44.9287540805,-93.7036418714,Limenitis archippus,Viceroy
56752448,2020-08-05,research,false,41.0146471821,-81.5167732815,Limenitis archippus,Viceroy
56754007,2020-07-12,research,false,29.5645716667,-82.1895216667,Limenitis archippus,Viceroy
56754809,2020-08-17,research,false,43.78487944,-72.2541273013,Limenitis archippus,Viceroy
56756163,2020-08-17,research,false,46.2022639643,-63.0602919683,Limenitis archippus,Viceroy
56758628,2020-06-16,research,false,29.5999833333,-82.2319316667,Limenitis archippus,Viceroy
56759249,2020-08-17,research,false,40.80028,-82.2501616667,Limenitis archippus,Viceroy
56765990,2020-08-17,research,false,45.0202698889,-93.6368696944,Limenitis archippus,Viceroy
56767496,2020-08-16,research,false,44.57118,-76.7385583333,Limenitis archippus,Viceroy
56767549,2020-08-17,research,false,44.4918283333,-76.04297,Limenitis archippus,Viceroy
56777357,2020-08-17,research,false,43.126715,-80.26632,Limenitis archippus,Viceroy
56779447,2020-08-17,research,false,30.7202766667,-97.3786733333,Limenitis archippus,Viceroy
56782750,2020-08-16,research,false,43.10520833,-89.80397,Limenitis archippus,Viceroy
56785007,2020-06-12,research,false,44.8434299688,-80.1529148775,Limenitis archippus,Viceroy
56790845,2020-08-16,research,false,47.1672445459,-92.8762621601,Limenitis archippus,Viceroy
56793151,2020-08-17,research,false,42.3413041285,-82.9760296132,Limenitis archippus,Viceroy
56804274,2020-08-16,research,false,48.40897,-68.55487,Limenitis archippus,Viceroy
56809914,2020-08-17,research,false,45.1282717895,-93.1527484432,Limenitis archippus,Viceroy
56835669,2020-08-16,research,false,43.7036695865,-79.2396436388,Limenitis archippus,Viceroy
56839562,2020-08-18,research,false,41.5494620271,-83.8536335528,Limenitis archippus,Viceroy
56851934,2020-08-08,research,false,42.2835379,-83.3179983,Limenitis archippus,Viceroy
56853348,2020-08-17,research,false,39.6401700805,-84.17676841,Limenitis archippus,Viceroy
56855957,2020-07-22,research,false,30.1029927032,-92.0219994032,Limenitis archippus,Viceroy
56858330,2020-08-18,research,false,36.61827167,-76.08831667,Limenitis archippus,Viceroy
56867080,2020-08-18,research,false,45.7170966764,-73.8260885627,Limenitis archippus,Viceroy
56867724,2020-08-16,research,false,36.13720833,-94.1199945,Limenitis archippus,Viceroy
56872618,2020-08-18,research,false,42.19640055,-83.75187993,Limenitis archippus,Viceroy
56878254,2020-08-18,research,false,43.0263832491,-87.95068427,Limenitis archippus,Viceroy
56887867,2020-08-18,research,false,42.623854548,-88.1343830512,Limenitis archippus,Viceroy
56889268,2020-08-07,research,false,42.0249682748,-70.8788537979,Limenitis archippus,Viceroy
56890993,2020-08-09,research,false,36.493948995,-87.3699092823,Limenitis archippus,Viceroy
56891062,2020-08-17,research,false,39.73413,-104.764271,Limenitis archippus,Viceroy
56893289,2020-08-18,research,false,42.443508,-76.758202,Limenitis archippus,Viceroy
56900179,2020-07-27,research,false,45.5952632377,-75.0870228936,Limenitis archippus,Viceroy
56902983,2020-08-18,research,false,42.859394,-115.7908939722,Limenitis archippus,Viceroy
56921756,2020-08-10,research,false,42.2589061825,-88.7056096116,Limenitis archippus,Viceroy
56933575,2020-08-19,research,false,29.7525101926,-90.749508463,Limenitis archippus watsoni,Watson's Gulf Coast Viceroy
56936322,2019-08-18,research,false,39.260998,-77.396526,Limenitis archippus,Viceroy
56938580,2020-08-06,research,false,41.2808248,-81.567812,Limenitis archippus,Viceroy
56940308,2020-07-21,research,false,42.9344483179,-85.7543279476,Limenitis archippus,Viceroy
56941733,2019-07-21,research,false,37.2137389246,-80.4419174434,Limenitis archippus,Viceroy
56941735,2019-09-08,research,false,37.2818904,-80.4681963,Limenitis archippus,Viceroy
56942888,2020-08-19,research,false,39.262855,-76.78411167,Limenitis archippus,Viceroy
56945998,2020-08-18,research,false,45.018414517,-93.1238546189,Limenitis archippus,Viceroy
56946518,2020-07-16,research,false,42.4146374221,-87.8078647703,Limenitis archippus,Viceroy
56946530,2020-08-19,research,false,28.5791516083,-80.9855385877,Limenitis archippus floridensis,Florida Viceroy
56948010,2020-08-19,research,false,43.14049167,-73.08183333,Limenitis archippus,Viceroy
56959750,2020-08-13,research,false,45.5151088903,-62.6353119035,Limenitis archippus,Viceroy
56962396,2020-08-19,research,false,40.5720299345,-105.1278039423,Limenitis archippus,Viceroy
56963307,2020-08-18,research,false,36.1431085939,-89.437420888,Limenitis archippus,Viceroy
56964734,2020-08-19,research,false,47.0561183721,-65.4315059844,Limenitis archippus,Viceroy
56975860,2020-08-19,research,false,41.5016577,-81.4896714,Limenitis archippus,Viceroy
56979131,2020-08-15,research,false,39.0301021868,-77.4727672805,Limenitis archippus,Viceroy
56980362,2020-08-19,research,false,46.1041666667,-65.6655555556,Limenitis archippus,Viceroy
56980771,2020-08-19,research,false,42.93757507,-85.74613903,Limenitis archippus,Viceroy
56982050,2020-08-14,research,false,39.415925,-76.545975,Limenitis archippus,Viceroy
56982380,2020-07-28,research,false,45.59518802,-75.0865517448,Limenitis archippus,Viceroy
56984816,2020-08-19,research,false,42.5926445,-82.3882529,Limenitis archippus,Viceroy
56986413,2020-08-19,research,false,42.6727646807,-78.3831324801,Limenitis archippus,Viceroy
56987365,2020-08-19,research,false,32.5984518899,-92.0387856093,Limenitis archippus watsoni,Watson's Gulf Coast Viceroy
56992490,2020-08-16,research,false,45.3665667873,-66.7428097695,Limenitis archippus,Viceroy
56994304,2020-08-19,research,false,45.8979345278,-92.5821786389,Limenitis archippus,Viceroy
56994305,2020-08-19,research,false,45.8914918056,-92.5946036111,Limenitis archippus,Viceroy
56995711,2020-07-05,research,false,49.6349691734,-112.8790609796,Limenitis archippus,Viceroy
56999036,2020-08-19,research,false,41.6122336256,-83.8074899315,Limenitis archippus,Viceroy
56999296,2020-08-19,research,false,43.9959891112,-99.3734490267,Limenitis archippus,Viceroy
57002195,2020-08-16,research,false,39.7060812621,-75.0224856057,Limenitis archippus,Viceroy
57015818,2020-08-19,research,false,46.1377983333,-66.2013283333,Limenitis archippus,Viceroy
57017077,2020-08-19,research,false,45.1855078772,-93.1773313183,Limenitis archippus,Viceroy
57017269,2020-07-27,research,false,43.0696496629,-72.655351995,Limenitis archippus,Viceroy
57018691,2020-08-19,research,false,45.1869718046,-93.1684546908,Limenitis archippus,Viceroy
57021014,2020-08-20,research,false,38.9364501089,-74.9420565461,Limenitis archippus,Viceroy
57023610,2020-08-18,research,false,41.38554412,-81.69516781,Limenitis archippus,Viceroy
57034671,2020-08-20,research,false,34.2117041997,-91.8326323,Limenitis archippus,Viceroy
57037825,2020-08-08,research,false,43.0696888513,-72.6553305374,Limenitis archippus,Viceroy
57039223,2020-08-20,research,false,27.1932866667,-82.441145,Limenitis archippus,Viceroy
57039437,2020-08-12,research,false,35.526751904,-94.2730510337,Limenitis archippus,Viceroy
57039694,2020-07-18,research,false,41.282886627,-73.6706641527,Limenitis archippus,Viceroy
57039966,2020-08-20,research,false,41.5294334444,-87.3010342778,Limenitis archippus,Viceroy
57041476,2020-08-12,research,false,35.5266995143,-94.27290083,Limenitis archippus archippus,Eastern Viceroy
57043258,2020-08-12,research,false,35.5267169776,-94.2732656104,Limenitis archippus,Viceroy
57046558,2020-08-20,research,false,29.60520833,-82.30145333,Limenitis archippus,Viceroy
57046616,2020-08-20,research,false,36.15161383,-94.30461167,Limenitis archippus,Viceroy
57048829,2020-08-20,research,false,31.7247531713,-84.0980737218,Limenitis archippus,Viceroy
57053148,2020-08-20,research,false,36.3162464141,-82.3244662152,Limenitis archippus,Viceroy
57057348,2020-08-20,research,false,44.032888524,-72.3196341211,Limenitis archippus,Viceroy
57062269,2020-08-20,research,false,36.1423574141,-95.8650169322,Limenitis archippus,Viceroy
57064609,2020-08-20,research,false,42.9342921389,-85.7508445215,Limenitis archippus,Viceroy
57065373,2020-08-20,research,false,38.9374584825,-74.9423234621,Limenitis archippus,Viceroy
57065484,2020-08-20,research,false,42.9340540336,-85.7525459436,Limenitis archippus,Viceroy
57066714,2020-07-26,research,false,35.3256469,-94.3016006,Limenitis archippus,Viceroy
57069292,2020-08-20,research,false,43.9251097362,-72.6610502601,Limenitis archippus,Viceroy
57069854,2020-08-08,research,false,32.4162345556,-86.1040184139,Limenitis archippus,Viceroy
57074169,2020-08-20,research,false,33.745,-96.5155555556,Limenitis archippus,Viceroy
57075102,2020-08-11,research,false,41.7947562054,-74.2588260606,Danaus plexippus,Monarch
57078661,2020-08-19,research,false,48.4439824452,-93.4727425684,Limenitis archippus,Viceroy
57078685,2020-08-20,research,false,41.3296416667,-72.9416166667,Limenitis archippus,Viceroy
57083933,2020-08-19,research,false,45.3527799638,-84.4850356366,Limenitis archippus,Viceroy
57089861,2020-08-18,research,false,39.03685283,-79.359345,Limenitis archippus,Viceroy
57091561,2020-08-16,research,false,42.9247484157,-88.469085556,Limenitis archippus,Viceroy
57097066,2020-08-20,research,false,34.773375,-112.0200783333,Limenitis archippus,Viceroy
57116940,2020-08-17,research,false,40.0017098314,-75.0366811082,Limenitis archippus,Viceroy
57118443,2020-08-21,research,false,42.71735833,-80.4981,Limenitis archippus,Viceroy
57129629,2020-08-21,research,false,39.1145893128,-86.4007443935,Limenitis archippus,Viceroy
57129893,2020-08-21,research,false,,,Limenitis archippus,Viceroy
57131121,2020-08-21,research,false,43.9480555556,-78.9475,Limenitis archippus,Viceroy
57133220,2020-08-21,research,false,41.368736486,-81.5826691741,Limenitis archippus,Viceroy
57134051,2020-08-21,research,false,32.66825,-87.24186667,Limenitis archippus,Viceroy
57138315,2020-08-20,research,false,35.5859767914,-86.0527960172,Limenitis archippus,Viceroy
57146528,2020-08-21,research,false,39.0143146661,-76.441866386,Limenitis archippus,Viceroy
57152029,2020-08-21,research,false,40.1367469868,-83.0339598656,Limenitis archippus,Viceroy
57152690,2020-08-21,research,false,30.7712721,-90.14760888,Limenitis archippus,Viceroy
57152700,2020-08-21,research,false,30.7813710901,-90.14728148,Limenitis archippus watsoni,Watson's Gulf Coast Viceroy
57154615,2020-08-21,research,false,39.2962866667,-77.4313766667,Limenitis archippus,Viceroy
57157787,2020-08-20,research,false,43.8221541934,-79.1858033091,Limenitis archippus,Viceroy
57158644,2020-08-21,research,false,30.77142131,-90.1477126701,Limenitis archippus,Viceroy
57158649,2020-08-21,research,false,30.78155865,-90.14741246,Limenitis archippus,Viceroy
57162254,2020-08-09,research,false,43.4029824048,-70.6024918254,Limenitis archippus,Viceroy
57165103,2020-08-21,research,false,42.2744968468,-88.9174763913,Limenitis archippus,Viceroy
57168050,2020-08-08,research,false,43.7084363216,-79.9647204532,Limenitis archippus,Viceroy
57171908,2020-08-16,research,false,36.08618617,-97.123825,Limenitis archippus,Viceroy
57173487,2020-08-21,research,false,40.6458287723,-78.5524187289,Limenitis archippus,Viceroy
57174608,2020-08-19,research,false,43.8939809091,-70.041419339,Limenitis archippus,Viceroy
57179735,2020-08-21,research,false,35.9622724108,-81.1203861237,Limenitis archippus,Viceroy
57179764,2020-08-21,research,false,33.83928333,-84.54146667,Limenitis archippus,Viceroy
57185907,2020-08-14,research,false,44.2199957949,-76.3922666782,Limenitis archippus,Viceroy
57188754,2020-08-21,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57190695,2020-08-22,research,false,37.686969,-97.3826451,Limenitis archippus,Viceroy
57211155,2020-08-21,research,false,42.4072689138,-72.6053490689,Limenitis archippus,Viceroy
57215509,2020-08-21,research,false,39.5201261126,-76.1107518005,Limenitis archippus,Viceroy
57222508,2020-08-22,research,false,39.2830725048,-84.1445325315,Limenitis archippus,Viceroy
57227427,2020-08-22,research,false,42.77603,-78.641455,Limenitis archippus,Viceroy
57229330,2020-08-22,research,false,40.0910433333,-75.2233950278,Limenitis archippus,Viceroy
57246578,2020-08-21,research,false,38.6705832359,-77.610492248,Limenitis archippus,Viceroy
57249930,2020-08-19,research,false,45.1576530029,-64.6160160341,Limenitis archippus,Viceroy
57250570,2020-08-14,research,false,46.2484502385,-62.7107803726,Limenitis archippus,Viceroy
57255946,2020-08-22,research,false,42.775835,-78.6413166667,Limenitis archippus,Viceroy
57257025,2020-08-22,research,false,44.571275,-76.739148,Limenitis archippus,Viceroy
57257041,2020-08-22,research,false,44.571275,-76.739148,Limenitis archippus,Viceroy
57257048,2020-08-22,research,false,44.571275,-76.739148,Limenitis archippus,Viceroy
57257060,2020-08-22,research,false,44.6053892979,-76.749423473,Limenitis archippus,Viceroy
57258197,2020-08-22,research,false,30.5443698553,-90.9355641394,Limenitis archippus,Viceroy
57261387,2020-08-22,research,false,44.0383570491,-91.2826292267,Limenitis archippus,Viceroy
57264655,2020-08-22,research,false,41.0104228,-81.3977169,Limenitis archippus,Viceroy
57270768,2020-08-22,research,false,29.5629905908,-82.2804075649,Limenitis archippus,Viceroy
57274577,2020-08-16,research,false,43.1640809616,-88.9388670087,Limenitis archippus,Viceroy
57275948,2020-08-22,research,false,38.8180869722,-89.976048,Limenitis archippus,Viceroy
57280262,2020-08-19,research,false,39.3590313114,-84.1829699737,Limenitis archippus,Viceroy
57282393,2020-08-22,research,false,43.3931985739,-80.1516722265,Limenitis archippus,Viceroy
57289495,2020-08-22,research,false,41.170157,-75.533778,Limenitis archippus,Viceroy
57289694,2020-08-22,research,false,30.5722133333,-88.600345,Limenitis archippus,Viceroy
57290302,2020-08-15,research,false,43.4592761385,-87.8143585441,Limenitis archippus,Viceroy
57290336,2020-08-22,research,false,43.5292509662,-88.6355553048,Limenitis archippus,Viceroy
57291613,2020-08-22,research,false,46.8314116667,-100.6427766667,Limenitis archippus,Viceroy
57292647,2020-08-22,research,false,35.7435292023,-90.669585107,Limenitis archippus,Viceroy
57297240,2020-08-17,research,false,44.1970384429,-94.5306533575,Limenitis archippus,Viceroy
57297242,2020-08-17,research,false,44.1970358164,-94.5306909084,Limenitis archippus,Viceroy
57297243,2020-08-17,research,false,44.1970611203,-94.5306842029,Limenitis archippus,Viceroy
57329027,2020-08-11,research,false,41.1252130392,-77.4999607699,Limenitis archippus,Viceroy
57338315,2020-08-23,research,false,42.77249769,-78.6415445,Limenitis archippus,Viceroy
57341345,2020-08-18,research,false,41.2529121488,-88.198969699,Limenitis archippus,Viceroy
57342401,2020-08-23,research,false,39.3143867276,-84.4962798901,Limenitis archippus,Viceroy
57350372,2020-08-23,research,false,43.59682,-72.6098333333,Limenitis archippus,Viceroy
57351861,2020-08-22,research,false,28.6691787736,-81.5592387691,Limenitis archippus,Viceroy
57352657,2020-08-22,research,false,41.5703642527,-87.8708086892,Limenitis archippus,Viceroy
57354599,2020-08-23,research,false,39.9756381441,-86.1877467946,Limenitis archippus,Viceroy
57358321,2020-08-23,research,false,42.7724431858,-78.6411086842,Limenitis archippus,Viceroy
57360735,2020-08-20,research,false,43.0852088928,-90.6867218018,Limenitis archippus,Viceroy
57361393,2020-08-23,research,false,45.1698387263,-81.4712041437,Limenitis archippus,Viceroy
57365619,2020-08-23,research,false,38.66976667,-77.19171167,Limenitis archippus,Viceroy
57367762,2020-08-23,research,false,44.3628816337,-77.1096066036,Limenitis archippus,Viceroy
57369275,2020-08-23,research,false,27.4660012123,-82.6255931154,Limenitis archippus,Viceroy
57376379,2020-08-23,research,false,42.7721191529,-78.64095098,Limenitis archippus,Viceroy
57381271,2020-08-23,research,false,42.443508,-76.758202,Limenitis archippus,Viceroy
57384020,2020-08-23,research,false,33.7354483333,-96.77567,Limenitis archippus,Viceroy
57385070,2020-08-23,research,false,37.8074735897,-87.1250075474,Limenitis archippus,Viceroy
57387242,2020-08-22,research,false,37.3546994275,-80.3925144683,Limenitis archippus,Viceroy
57391602,2020-08-17,research,false,44.1975756627,-94.5308606812,Limenitis archippus,Viceroy
57393583,2020-07-19,research,false,29.82096333,-96.1061695,Limenitis archippus,Viceroy
57395256,2020-08-23,research,false,43.02095,-86.03993333,Limenitis archippus,Viceroy
57398278,2020-08-23,research,false,42.7720730535,-78.6422318703,Limenitis archippus,Viceroy
57400794,2020-08-23,research,false,35.2213589982,-97.4020667374,Limenitis archippus,Viceroy
57401476,2020-08-21,research,false,44.7928963,-92.9600145,Limenitis archippus,Viceroy
57406696,2020-08-23,research,false,45.483839333,-120.4397362284,Limenitis archippus,Viceroy
57407537,2020-08-23,research,false,42.4663543701,-76.4578704834,Limenitis archippus,Viceroy
57408309,2020-08-23,research,false,35.436756,-94.348268,Limenitis archippus,Viceroy
57410853,2020-08-23,research,false,35.436756,-94.348268,Limenitis archippus,Viceroy
57419629,2020-08-24,research,false,44.8579233566,-93.217055869,Limenitis archippus,Viceroy
57430958,2020-07-24,research,false,40.7927345483,-81.5263027382,Limenitis archippus,Viceroy
57437449,2020-08-23,research,false,30.0234305,-95.25606667,Limenitis archippus,Viceroy
57442946,2020-08-22,research,false,28.3669377902,-82.1168350953,Limenitis archippus floridensis,Florida Viceroy
57443940,2020-08-22,research,false,30.3471951425,-91.2290410977,Limenitis archippus,Viceroy
57444486,2020-08-22,research,false,28.3679599221,-82.1213234465,Limenitis archippus floridensis,Florida Viceroy
57444491,2020-08-22,research,false,28.3664389613,-82.122012403,Limenitis archippus floridensis,Florida Viceroy
57445969,2020-08-23,research,false,40.707515,-85.9456771944,Limenitis archippus,Viceroy
57448903,2020-08-23,research,false,40.1566544354,-83.4582202316,Limenitis archippus,Viceroy
57449239,2020-08-22,research,false,42.7733440023,-78.6488834288,Limenitis archippus,Viceroy
57449802,2020-08-24,research,false,44.36893833,-72.73026333,Limenitis archippus,Viceroy
57454800,2020-08-22,research,false,29.37908667,-95.61066333,Limenitis archippus,Viceroy
57456279,2020-08-22,research,false,45.5337439944,-95.5162276375,Limenitis archippus,Viceroy
57461070,2020-08-24,research,false,47.6463403495,-65.7378000766,Limenitis archippus,Viceroy
57461654,2020-08-24,research,false,43.1251840185,-80.198144042,Limenitis archippus,Viceroy
57462498,2020-08-24,research,false,43.125194,-80.1976323,Limenitis archippus,Viceroy
57466019,2020-08-23,research,false,28.6677530671,-81.5937777904,Limenitis archippus floridensis,Florida Viceroy
57467129,2020-08-06,research,false,42.790057,-83.1119503,Limenitis archippus,Viceroy
57471445,2020-08-24,research,false,29.9751639478,-89.9989563235,Limenitis archippus,Viceroy
57473193,2020-08-24,research,false,41.9617879012,-73.3444333671,Limenitis archippus,Viceroy
57479479,2020-08-24,research,false,39.9945493001,-82.421631418,Limenitis archippus,Viceroy
57479826,2020-08-24,research,false,36.2401531,-86.6467817,Limenitis archippus,Viceroy
57480952,2020-08-21,research,false,42.1498226714,-90.2873098057,Limenitis archippus,Viceroy
57481305,2020-08-24,research,false,33.6789382254,-84.3332279847,Limenitis archippus,Viceroy
57482353,2020-08-24,research,false,44.9461111111,-75.7216666667,Limenitis archippus,Viceroy
57483932,2020-08-24,research,false,44.47362,-77.31305,Limenitis archippus,Viceroy
57485351,2020-08-24,research,false,44.2607644,-88.8715877,Limenitis archippus,Viceroy
57485791,2020-08-24,research,false,44.21207,-78.98768333,Limenitis archippus,Viceroy
57491588,2020-08-21,research,false,43.0259131623,-89.436341321,Limenitis archippus,Viceroy
57499201,2020-07-25,research,false,39.315187,-94.915136,Limenitis archippus,Viceroy
57500102,2020-08-04,research,false,43.2651433576,-79.7837140256,Limenitis archippus,Viceroy
57500888,2020-08-19,research,false,43.995205,-77.72543,Limenitis archippus,Viceroy
57502726,2020-08-24,research,false,46.092499,-89.883417,Limenitis archippus,Viceroy
57502727,2020-08-24,research,false,46.092499,-89.883417,Limenitis archippus,Viceroy
57502812,2020-08-24,research,false,34.9793166801,-90.677104496,Limenitis archippus,Viceroy
57503813,2020-08-22,research,false,42.4605122328,-76.5179460846,Limenitis archippus,Viceroy
57503835,2020-08-23,research,false,43.0093035707,-76.7506782091,Limenitis archippus,Viceroy
57509721,2020-08-24,research,false,49.8600498597,-99.9539936771,Limenitis archippus,Viceroy
57529600,2020-08-24,research,false,43.99755,-77.733425,Limenitis archippus,Viceroy
57537950,2020-08-24,research,false,29.5437266667,-95.328045,Limenitis archippus,Viceroy
57541736,2020-08-22,research,false,34.0692172222,-83.3859944444,Limenitis archippus,Viceroy
57553519,2020-06-30,research,false,43.8122685709,-80.0291620641,Limenitis archippus,Viceroy
57555327,2020-08-06,research,false,43.8120558371,-80.0293102634,Limenitis archippus,Viceroy
57556853,2019-10-05,research,false,36.3809044207,-84.8843917251,Limenitis archippus,Viceroy
57559816,2020-08-25,research,false,38.9971107878,-77.5051325204,Limenitis archippus,Viceroy
57561804,2020-08-25,research,false,39.0070673997,-92.1833256997,Limenitis archippus,Viceroy
57564498,2020-08-24,research,false,44.2556845278,-78.4612875833,Limenitis archippus,Viceroy
57577710,2020-08-25,research,false,43.7983131389,-103.4186325,Limenitis archippus,Viceroy
57578306,2020-08-25,research,false,40.610230649,-78.4579580609,Limenitis archippus,Viceroy
57581740,2020-07-25,research,false,28.6533652898,-81.7153058101,Limenitis archippus,Viceroy
57582550,2020-08-25,research,false,41.5817710804,-88.0794617348,Limenitis archippus,Viceroy
57583572,2020-08-21,research,false,35.00795,-106.68018333,Limenitis archippus,Viceroy
57587484,2020-08-25,research,false,39.975575,-75.11086383,Limenitis archippus,Viceroy
57590901,2020-08-25,research,false,45.2062993172,-93.2952466821,Limenitis archippus,Viceroy
57596865,2020-08-19,research,false,39.0483317375,-79.3387458846,Limenitis archippus,Viceroy
57599247,2020-08-25,research,false,43.9999901209,-83.0714075713,Limenitis archippus,Viceroy
57608306,2020-08-21,research,false,32.6232710634,-96.9799335113,Limenitis archippus,Viceroy
57608398,2020-07-20,research,false,36.1956548963,-81.786427446,Limenitis archippus,Viceroy
57615553,2020-07-12,research,false,39.05688,-76.740775,Limenitis archippus,Viceroy
57617637,2020-08-23,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57617808,2020-08-23,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57617963,2020-08-23,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57626864,2020-08-25,research,false,47.4849763889,-70.0229363889,Limenitis archippus,Viceroy
57635670,2020-08-25,research,false,41.6074963,-83.2096077,Limenitis archippus,Viceroy
57647408,2020-08-25,research,false,33.6204917914,-82.1767714516,Limenitis archippus,Viceroy
57647641,2020-08-25,research,false,43.2414515116,-81.8709795464,Limenitis archippus,Viceroy
57654826,2020-08-26,research,false,43.999463054,-77.7327215334,Limenitis archippus,Viceroy
57658049,2020-08-26,research,false,42.29433833,-73.56147833,Limenitis archippus,Viceroy
57667021,2020-08-26,research,false,39.9510161287,-82.9221637559,Limenitis archippus,Viceroy
57667973,2020-07-28,research,false,28.8858402156,-95.5827205413,Limenitis archippus,Viceroy
57668371,2020-08-26,research,false,41.7961586299,-74.7601560147,Limenitis archippus,Viceroy
57668390,2020-08-25,research,false,45.4909456926,-93.6972427368,Limenitis archippus,Viceroy
57679435,2020-08-24,research,false,40.5566189722,-74.104134,Limenitis archippus,Viceroy
57682494,2020-08-26,research,false,35.32484667,-82.88148667,Limenitis archippus,Viceroy
57689629,2020-08-26,research,false,41.0033660472,-81.9764171966,Limenitis archippus,Viceroy
57690816,2020-08-11,research,false,44.1309429366,-77.805152284,Limenitis archippus,Viceroy
57691185,2020-08-26,research,false,40.6237102431,-80.158832632,Limenitis archippus,Viceroy
57691382,2020-08-26,research,false,38.64466,-77.234771,Limenitis archippus,Viceroy
57697677,2020-08-25,research,false,31.3087523,-86.244303,Limenitis archippus,Viceroy
57697953,2020-08-26,research,false,36.317015,-82.324493,Limenitis archippus,Viceroy
57701603,2020-08-26,research,false,44.1822778838,-76.61960788,Limenitis archippus,Viceroy
57703107,2020-08-23,research,false,36.0804079525,-83.24111164,Limenitis archippus,Viceroy
57703656,2020-08-14,research,false,45.6561583728,-97.3234134258,Limenitis archippus,Viceroy
57704299,2020-08-26,research,false,45.4961115162,-104.0004086569,Limenitis archippus,Viceroy
57704679,2020-08-26,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57728090,2020-08-27,research,false,43.4376815136,-80.6216859349,Limenitis archippus,Viceroy
57729217,2020-08-24,research,false,43.0696575006,-72.6553305374,Limenitis archippus,Viceroy
57753578,2020-08-27,research,false,37.255992704,-88.8509520584,Limenitis archippus,Viceroy
57754808,2020-08-27,research,false,30.8405099689,-83.4975029413,Limenitis archippus,Viceroy
57763931,2019-09-05,research,false,40.6023261447,-79.1921451153,Limenitis archippus,Viceroy
57766561,2020-08-27,research,false,29.2386015,-82.6203138,Limenitis archippus,Viceroy
57768667,2020-08-27,research,false,41.8679503718,-84.309897515,Limenitis archippus,Viceroy
57772307,2020-08-26,research,false,43.0696653383,-72.6553198085,Limenitis archippus,Viceroy
57772495,2020-08-16,research,false,42.6335205963,-88.1691178807,Limenitis archippus,Viceroy
57773201,2020-08-24,research,false,42.9716208595,-70.9176622074,Limenitis archippus,Viceroy
57773807,2020-08-27,research,false,35.073033,-92.496374,Limenitis archippus,Viceroy
57773862,2020-08-26,research,false,43.85672,-77.1293333333,Limenitis archippus,Viceroy
57777352,2020-08-27,research,false,36.0848612926,-94.0939488654,Limenitis archippus,Viceroy
57781842,2020-08-22,research,false,43.9951916667,-77.7286944444,Limenitis archippus,Viceroy
57784122,2020-08-26,research,false,33.7977981075,-106.8795551196,Limenitis archippus,Viceroy
57790550,2020-08-27,research,false,47.05665833,-96.41476333,Limenitis archippus,Viceroy
57791651,2020-08-26,research,false,42.4963965097,-76.4281858154,Limenitis archippus,Viceroy
57796604,2020-08-27,research,false,30.7829742041,-90.1441226214,Limenitis archippus,Viceroy
57797573,2020-07-29,research,false,43.6383985031,-79.4683368132,Limenitis archippus,Viceroy
57799504,2020-08-27,research,false,43.5318972227,-116.6041247566,Limenitis archippus,Viceroy
57824719,2020-08-27,research,false,41.1343674,-77.9356130997,Limenitis archippus,Viceroy
57827069,2020-08-28,research,false,35.7670954038,-78.4278333488,Limenitis archippus,Viceroy
57828962,2020-08-28,research,false,42.406814802,-71.2145121396,Limenitis archippus,Viceroy
57832169,2020-08-08,research,false,42.0154866,-80.3754026,Limenitis archippus,Viceroy
57833880,2020-08-28,research,false,43.5126743817,-79.9711994456,Limenitis archippus,Viceroy
57835751,2020-08-28,research,false,39.9470222222,-83.0102277778,Limenitis archippus,Viceroy
57845138,2020-08-28,research,false,42.9823366667,-76.7352233333,Limenitis archippus,Viceroy
57846838,2020-08-28,research,false,27.8403771804,-82.6681310763,Limenitis archippus,Viceroy
57859933,2020-08-27,research,false,42.726398,-83.1598751,Limenitis archippus,Viceroy
57867832,2020-08-28,research,false,44.48428333,-73.03939167,Limenitis archippus,Viceroy
57882112,2020-08-28,research,false,44.2545256667,-72.6021233333,Limenitis archippus,Viceroy
57882711,2020-08-21,research,false,46.1222,-75.8856416667,Limenitis archippus,Viceroy
57883322,2020-08-07,research,false,43.2919722222,-79.8761833333,Limenitis archippus,Viceroy
57883485,2020-08-28,research,false,34.2457656531,-77.929776423,Limenitis archippus,Viceroy
57887316,2020-08-28,research,false,34.5881461,-86.4588768,Limenitis archippus,Viceroy
57909817,2020-08-25,research,false,29.6660350097,-81.6954607693,Limenitis archippus,Viceroy
